name,length,GC,coverage,phylum
scaffold12338_size7693,7693,0.4006,0.364617184453,Bacteroidetes
scaffold12339_size7692,7692,0.4884,26.6671866875,Arthropoda
scaffold12340_size7691,7691,0.5569,0.0574697698609,Armatimonadetes
scaffold12342_size7689,7689,0.4795,34.3936792821,Apicomplexa
scaffold12343_size7687,7687,0.6645,1.62273969039,Proteobacteria
scaffold12344_size7686,7686,0.4161,87.462529274,Annelida
scaffold12345_size7685,7685,0.6362,1.10865322056,Proteobacteria
scaffold12346_size7684,7684,0.6339,2.84929724101,Proteobacteria
scaffold12347_size7683,7683,0.4825,41.2587530912,Chordata
scaffold12350_size7681,7681,0.555,0.942976174976,Chloroflexi
scaffold12351_size7680,7680,0.429,29.2595052084,Arthropoda
scaffold12352_size7680,7680,0.4906,45.6932291667,Chordata
scaffold12354_size7677,7677,0.4583,36.1035560766,Nematoda
scaffold12355_size7677,7677,0.4555,21.0861013417,Nematoda
scaffold12356_size7677,7677,0.485,37.325908558,Arthropoda
scaffold12357_size7676,7676,0.6714,0.0845492443981,Proteobacteria
scaffold12358_size7676,7676,0.4706,40.9488014591,Chordata
scaffold12360_size7676,7676,0.4285,11.0637050547,Bacteroidetes
scaffold12361_size7675,7675,0.4639,57.7781139023,Chordata
scaffold12363_size7674,7674,0.4703,50.6764399271,Arthropoda
scaffold12364_size7673,7673,0.4229,0.0501759416135,Bacteroidetes
scaffold12366_size7672,7672,0.4377,0.517726798749,Bacteroidetes
scaffold12367_size7671,7671,0.4604,81.3459783601,Chordata
scaffold12368_size7671,7671,0.4733,81.5529917873,Chordata
scaffold12369_size7671,7671,0.5302,0.119280406727,Ignavibacteriae
scaffold12371_size7670,7670,0.5023,82.9625814863,Arthropoda
scaffold12372_size7668,7668,0.3632,0.0,Cyanobacteria
scaffold12373_size7668,7668,0.4652,69.575247783,Chordata
scaffold12374_size7665,7665,0.6834,57.5028049576,Proteobacteria
scaffold12376_size7664,7664,0.5067,31.6958507307,Arthropoda
scaffold12377_size7663,7663,0.6094,5.16351298447,Chloroflexi
scaffold12378_size9969,9969,0.4534,68.3991112907,Arthropoda
scaffold12379_size7661,7661,0.3667,0.00574337553844,Chordata
scaffold12381_size7660,7660,0.4666,54.9390339425,Chordata
scaffold12382_size7659,7659,0.4646,51.5614309962,Nematoda
scaffold12383_size7659,7659,0.4754,89.66039953,Arthropoda
scaffold12384_size7659,7659,0.341,0.00496148322235,Platyhelminthes
scaffold12385_size7659,7659,0.6182,0.17312965139,Proteobacteria
scaffold12386_size7658,7658,0.4655,27.8594933403,Annelida
scaffold12387_size7658,7658,0.4433,82.3319404544,Arthropoda
scaffold12388_size7656,7656,0.6567,3.44187565309,Proteobacteria
scaffold12389_size7655,7655,0.4847,31.0714565643,Arthropoda
scaffold12390_size7654,7654,0.4616,153.29187353,Chordata
scaffold12392_size7652,7652,0.4876,86.3569001568,Cnidaria
scaffold12393_size7652,7652,0.4199,80.9670674333,no-hit
scaffold12394_size7650,7650,0.3458,0.0,Bacteroidetes
scaffold12395_size7650,7650,0.442,0.191895424837,Bacteroidetes
scaffold12396_size7650,7650,0.4677,34.5026143792,Arthropoda
scaffold12398_size7650,7650,0.4621,60.9920261438,Eukaryota-undef
scaffold12399_size7649,7649,0.375,0.0,Firmicutes
scaffold12400_size7649,7649,0.4499,0.163550790953,Aquificae
scaffold12402_size7648,7648,0.3638,0.0,Basidiomycota
scaffold12403_size7648,7648,0.4933,23.0100679916,Chordata
scaffold12404_size7645,7645,0.4935,87.2143884892,Arthropoda
scaffold12405_size7645,7645,0.5504,0.038718116416,Planctomycetes
scaffold12407_size7645,7645,0.6386,5.62694571616,Proteobacteria
scaffold12409_size7641,7641,0.5385,124.663904236,Arthropoda
scaffold12410_size10497,10497,0.426,90.9356006478,Chordata
scaffold12411_size7640,7640,0.6242,1.15706806283,Proteobacteria
scaffold12412_size7640,7640,0.4682,33.3239528796,Nematoda
scaffold12413_size7640,7640,0.5552,0.00497382198953,Poribacteria
scaffold12414_size7639,7639,0.34,0.0246105511193,Chordata
scaffold12415_size7637,7637,0.5832,0.00798742961896,Proteobacteria
scaffold12416_size7637,7637,0.6421,0.459473615293,Poribacteria
scaffold12418_size7635,7635,0.4435,28.125605763,Arthropoda
scaffold12419_size7635,7635,0.6083,0.00497707924034,Planctomycetes
scaffold12420_size7635,7635,0.4369,32.9321545514,Arthropoda
scaffold12422_size7634,7634,0.4661,0.0,Ignavibacteriae
scaffold12423_size7633,7633,0.4686,81.813310625,Chordata
scaffold12424_size7632,7632,0.4739,46.4097222222,Chordata
scaffold12425_size7632,7632,0.4687,70.112552411,Arthropoda
scaffold12426_size7631,7631,0.4376,87.8553269559,Chordata
scaffold12427_size7631,7631,0.4648,53.2487223169,Nematoda
scaffold12429_size7630,7630,0.5368,0.00498034076016,Firmicutes
scaffold12430_size7629,7629,0.4838,56.2189015598,Chordata
scaffold12431_size7629,7629,0.4462,40.3107877834,Arthropoda
scaffold12432_size7629,7629,0.4756,69.8230436492,Arthropoda
scaffold12433_size7628,7628,0.4362,0.304404824331,Bacteroidetes
scaffold12434_size7628,7628,0.4211,65.8417671736,Streptophyta
scaffold12435_size7626,7626,0.471,22.6186729609,Eukaryota-undef
scaffold12437_size7626,7626,0.665,0.571466037241,Verrucomicrobia
scaffold12438_size7624,7624,0.4833,76.4171038825,Arthropoda
scaffold12440_size7622,7622,0.4927,40.5160062975,Chordata
scaffold12442_size7622,7622,0.4696,32.1385463133,Mollusca
scaffold12443_size7622,7622,0.4681,33.052348465,Chordata
scaffold12444_size7621,7621,0.3482,0.0675764335389,Bacteroidetes
scaffold12446_size7621,7621,0.3996,0.0514368193151,Bacteroidetes
scaffold12447_size7620,7620,0.4672,57.1665354331,Arthropoda
scaffold12448_size7620,7620,0.6533,0.0328083989501,Proteobacteria
scaffold12450_size7620,7620,0.4391,11.2712598425,Bacteroidetes
scaffold12451_size7619,7619,0.3788,0.0,Proteobacteria
scaffold12452_size7618,7618,0.4697,29.0034129693,Nematoda
scaffold12453_size7617,7617,0.4714,83.6383090456,Chordata
scaffold12455_size7617,7617,0.5405,40.465931469,Arthropoda
scaffold12456_size7616,7616,0.4584,57.3021271008,Chordata
scaffold12457_size7615,7615,0.6141,0.340512147078,Proteobacteria
scaffold12458_size7615,7615,0.6441,0.465265922521,Proteobacteria
scaffold12459_size7615,7615,0.4851,129.328168089,Arthropoda
scaffold12460_size7614,7614,0.4701,48.0514841082,Streptophyta
scaffold12461_size7614,7614,0.3865,68.1289729446,Cnidaria
scaffold12462_size7613,7613,0.5668,2.5466964403,Firmicutes
scaffold12463_size7613,7613,0.5173,106.223827663,Ascomycota
scaffold12464_size7613,7613,0.5776,0.0740838040194,Cyanobacteria
scaffold12465_size7611,7611,0.4939,61.2278281435,Arthropoda
scaffold12466_size7611,7611,0.6395,0.0709499408751,Proteobacteria
scaffold12469_size7610,7610,0.662,3.94691195795,Proteobacteria
scaffold12470_size7610,7610,0.6399,0.432720105125,Proteobacteria
scaffold12471_size7610,7610,0.4586,37.411695138,Arthropoda
scaffold12472_size7607,7607,0.4184,81.1411857499,Nematoda
scaffold12473_size7606,7606,0.428,59.6877465159,Ascomycota
scaffold12474_size7606,7606,0.5911,0.0,Aquificae
scaffold12475_size7605,7605,0.5677,2.42524654832,Firmicutes
scaffold12478_size7605,7605,0.6225,0.774095989481,Proteobacteria
scaffold12479_size7604,7604,0.4483,0.0,Bacteroidetes
scaffold12480_size7603,7603,0.4448,81.1071945285,Arthropoda
scaffold12481_size7602,7602,0.4216,82.8843725335,no-hit
scaffold12482_size7602,7602,0.3712,0.0,Basidiomycota
scaffold12483_size7602,7602,0.4803,69.4756642989,Eukaryota-undef
scaffold12484_size7601,7601,0.4981,16.8429154059,Ascomycota
scaffold12485_size7601,7601,0.4101,10.9882910143,Bacteroidetes
scaffold12486_size7597,7597,0.4608,64.8217717521,no-hit
scaffold12487_size7597,7597,0.471,45.4485981308,Cyanobacteria
scaffold12488_size7595,7595,0.4715,40.2763660303,Chordata
scaffold12489_size7593,7593,0.3304,0.00500460950876,Mollusca
scaffold12490_size7593,7593,0.6025,0.0105360200184,Planctomycetes
scaffold12495_size7591,7591,0.4662,24.3555526281,Arthropoda
scaffold12496_size7591,7591,0.4596,26.8319062047,no-hit
scaffold12497_size10359,10359,0.4538,39.3002220292,Chordata
scaffold12498_size7590,7590,0.4535,84.3098814229,Chordata
scaffold12499_size7589,7589,0.5147,0.00500724733166,Proteobacteria
scaffold12501_size7587,7587,0.4807,30.9327797548,Arthropoda
scaffold12503_size7586,7586,0.5127,121.783812286,Arthropoda
scaffold12504_size7585,7585,0.4977,55.9662491759,Platyhelminthes
scaffold12505_size7585,7585,0.4914,81.600791035,Hemichordata
scaffold12506_size7585,7585,0.4678,76.0352010547,no-hit
scaffold12507_size7584,7584,0.4566,0.24920886076,Bacteroidetes
scaffold12508_size7583,7583,0.5655,0.0,Planctomycetes
scaffold12509_size7581,7581,0.4572,75.5377918481,Arthropoda
scaffold12510_size7581,7581,0.6698,0.144571956206,Verrucomicrobia
scaffold12512_size7579,7579,0.5613,21.9668821744,Ascomycota
scaffold12513_size7578,7578,0.4739,74.8508841383,Chordata
scaffold12514_size7578,7578,0.4884,71.9299287412,no-hit
scaffold12515_size7577,7577,0.4903,35.3568694734,Chordata
scaffold12516_size7577,7577,0.4183,65.3470035719,Chordata
scaffold12517_size7576,7576,0.4925,30.7312565998,Arthropoda
scaffold12518_size7576,7576,0.4559,35.6791182682,Nematoda
scaffold12519_size7576,7576,0.4059,0.00527983104541,Bacteroidetes
scaffold12520_size7575,7575,0.4602,30.919339934,Arthropoda
scaffold12521_size7573,7573,0.4284,82.5773141423,Chordata
scaffold12522_size7573,7573,0.4425,11.3105770501,Bacteroidetes
scaffold12523_size7572,7572,0.3394,0.0577126254623,Bacteroidetes
scaffold12525_size7572,7572,0.4878,71.3825937665,Arthropoda
scaffold12526_size7571,7571,0.3568,0.0,Arthropoda
scaffold12527_size7567,7567,0.474,0.0,Bacteroidetes
scaffold12530_size7563,7563,0.4071,0.570540790691,Bacteroidetes
scaffold12531_size7562,7562,0.4668,48.6122718857,Arthropoda
scaffold12532_size7561,7561,0.5482,0.0,Acidobacteria
scaffold12534_size7560,7560,0.4459,47.9664021163,Chordata
scaffold12535_size7560,7560,0.469,48.6264550265,Arthropoda
scaffold12537_size7559,7559,0.4573,40.9022357455,Chordata
scaffold12538_size7559,7559,0.3534,0.0,Arthropoda
scaffold12541_size7555,7555,0.4994,116.418530774,Chordata
scaffold12542_size7554,7554,0.4171,78.2991792428,Chordata
scaffold12543_size7554,7554,0.4647,35.47974583,Chordata
scaffold12544_size7554,7554,0.5377,5.29600211809,Chloroflexi
scaffold12546_size7551,7551,0.5043,109.405376771,Chordata
scaffold12547_size7550,7550,0.4648,17.2060927152,Chordata
scaffold12549_size7548,7548,0.6427,0.0710121886593,Planctomycetes
scaffold12550_size7547,7547,0.4707,38.1539684644,Chordata
scaffold12551_size7546,7546,0.4451,58.354890008,Chordata
scaffold12552_size7544,7544,0.4584,70.4366383881,Arthropoda
scaffold12555_size7543,7543,0.5131,95.0836537186,Chordata
scaffold12557_size7542,7542,0.4069,111.641341819,no-hit
scaffold12558_size7542,7542,0.4497,82.6721028905,Chordata
scaffold12560_size7541,7541,0.6813,0.57697918048,Proteobacteria
scaffold12561_size7540,7540,0.6712,0.813793103448,Proteobacteria
scaffold12562_size10348,10348,0.4687,85.0344027831,Nematoda
scaffold12563_size7538,7538,0.4061,74.7584239851,Chordata
scaffold12564_size7537,7537,0.4865,29.720313122,no-hit
scaffold12565_size7536,7536,0.4682,29.9992038217,Arthropoda
scaffold12566_size7536,7536,0.6579,0.651671974522,Proteobacteria
scaffold12567_size12075,12075,0.4869,65.202988583,Arthropoda
scaffold12568_size7536,7536,0.4638,47.7331475584,Chordata
scaffold12569_size7535,7535,0.4953,38.6863968149,Chordata
scaffold12570_size13581,13581,0.4619,28.2006953692,Chordata
scaffold12571_size7535,7535,0.4445,32.6666224287,Arthropoda
scaffold12572_size7535,7535,0.4808,86.9573988056,Chordata
scaffold12573_size7534,7534,0.4574,33.0787098487,Chordata
scaffold12574_size7533,7533,0.4698,30.8537103412,Arthropoda
scaffold12575_size7532,7532,0.4574,44.120685077,Nematoda
scaffold12576_size7529,7529,0.4681,47.4687209456,Chordata
scaffold12578_size7525,7525,0.461,28.497807309,Arthropoda
scaffold12579_size7524,7524,0.4819,71.2037480064,Chordata
scaffold12580_size7524,7524,0.4217,1.40151515151,Bacteroidetes
scaffold12581_size12477,12477,0.4772,95.7954873936,Cnidaria
scaffold12582_size7522,7522,0.4763,74.4058760968,Chordata
scaffold12583_size7522,7522,0.6347,0.0174155809625,Proteobacteria
scaffold12584_size7521,7521,0.4269,79.7884589815,no-hit
scaffold12585_size7520,7520,0.6451,1.33949468086,Proteobacteria
scaffold12586_size7520,7520,0.4832,22.9248670213,Chordata
scaffold12587_size7520,7520,0.3862,0.00864361702128,Bacteroidetes
scaffold12588_size7519,7519,0.46,26.4649554462,Mollusca
scaffold12589_size7518,7518,0.568,0.0,Firmicutes
scaffold12590_size7517,7517,0.4802,33.5361181323,Echinodermata
scaffold12591_size7517,7517,0.3763,0.0,Basidiomycota
scaffold12592_size7515,7515,0.4657,109.92162342,Chordata
scaffold12593_size7515,7515,0.4056,0.0690618762475,Bacteroidetes
scaffold12594_size7513,7513,0.5525,0.00545720750699,Poribacteria
scaffold12595_size7513,7513,0.4653,112.171968588,Arthropoda
scaffold12596_size7512,7512,0.6798,0.00505857294995,Planctomycetes
scaffold12598_size7512,7512,0.4441,0.00252928647497,Cyanobacteria
scaffold12599_size7511,7511,0.4539,30.8108108108,Arthropoda
scaffold12600_size7510,7510,0.6626,0.456058588549,Proteobacteria
scaffold12601_size7509,7509,0.5631,0.00506059395392,Armatimonadetes
scaffold12603_size7508,7508,0.4495,46.596830048,Proteobacteria
scaffold12604_size7508,7508,0.462,44.4215503462,Arthropoda
scaffold12606_size7507,7507,0.4849,55.919808179,Arthropoda
scaffold12607_size7506,7506,0.3716,0.00506261657341,Chordata
scaffold12609_size7506,7506,0.4803,82.6637356781,Chordata
scaffold12610_size7506,7506,0.4492,80.8320010658,Arthropoda
scaffold12611_size7506,7506,0.3846,92.4315214496,Eukaryota-undef
scaffold12612_size7505,7505,0.4762,56.5501665557,Arthropoda
scaffold12613_size7505,7505,0.4048,105.765889407,Chordata
scaffold12614_size7505,7505,0.4761,148.03077948,Chordata
scaffold12616_size7503,7503,0.6248,0.111955217913,Proteobacteria
scaffold12617_size7503,7503,0.612,0.0121284819406,Proteobacteria
scaffold12618_size7503,7503,0.4232,10.8591230175,Bacteroidetes
scaffold12619_size7501,7501,0.4447,75.8020263965,Chordata
scaffold12620_size7501,7501,0.4682,45.6801759766,Arthropoda
scaffold12621_size7500,7500,0.4728,11.0432,Bacteroidetes
scaffold12622_size7500,7500,0.5608,0.292,Cyanobacteria
scaffold12623_size7500,7500,0.5391,0.0056,Proteobacteria
scaffold12624_size7499,7499,0.6404,0.00480064008534,Proteobacteria
scaffold12625_size7499,7499,0.4497,48.0078677157,Proteobacteria
scaffold12626_size7498,7498,0.4859,83.0788210189,Chordata
scaffold12627_size7497,7497,0.4642,18.8438041883,Chordata
scaffold12628_size7497,7497,0.614,0.00560224089636,Proteobacteria
scaffold12629_size7497,7497,0.4625,56.4407096172,Chordata
scaffold12630_size7496,7496,0.4429,18.1683564568,Chordata
scaffold12631_size7494,7494,0.3563,0.0,Chordata
scaffold12633_size7493,7493,0.4651,26.589483518,Arthropoda
scaffold12634_size7493,7493,0.4698,28.0246897104,Arthropoda
scaffold12635_size7492,7492,0.6355,0.347570742125,Planctomycetes
scaffold12636_size7492,7492,0.5458,0.00507207688201,Acidobacteria
scaffold12637_size14028,14028,0.46,77.8519587332,Chordata
scaffold12639_size7491,7491,0.4726,50.2842077159,Chordata
scaffold12640_size7490,7490,0.4662,26.8134846461,Chordata
scaffold12641_size7488,7488,0.4781,31.5285790599,Chordata
scaffold12643_size7486,7486,0.3691,11.8108469142,Bacteroidetes
scaffold12644_size7486,7486,0.4532,81.8693561314,Arthropoda
scaffold12645_size7486,7486,0.6206,0.00547689019503,Proteobacteria
scaffold12647_size7485,7485,0.5218,3.27334669339,Firmicutes
scaffold12650_size7484,7484,0.4651,117.245189738,Arthropoda
scaffold12651_size7483,7483,0.4711,44.0841908325,Mollusca
scaffold12652_size7483,7483,0.5035,58.896832821,Cnidaria
scaffold12653_size7482,7482,0.4731,46.611333868,Chordata
scaffold12654_size7482,7482,0.4692,120.167525773,Proteobacteria
scaffold12655_size7482,7482,0.6699,1.66426089281,Proteobacteria
scaffold12656_size7482,7482,0.4151,22.9212777332,no-hit
scaffold12658_size7481,7481,0.4612,74.7845207859,Apicomplexa
scaffold12659_size7480,7480,0.5,76.9390374331,Chordata
scaffold12660_size7480,7480,0.457,31.4901069519,Chordata
scaffold12661_size7480,7480,0.5092,22.5802139037,Arthropoda
scaffold12662_size7479,7479,0.4085,0.0,Bacteroidetes
scaffold12665_size7478,7478,0.6566,2.44971917625,Proteobacteria
scaffold12666_size7477,7477,0.3517,0.0104319914404,Arthropoda
scaffold12668_size7474,7474,0.4864,46.2126036928,Chordata
scaffold12669_size11273,11273,0.4566,93.7018539874,Mollusca
scaffold12670_size7473,7473,0.4696,65.3183460458,Arthropoda
scaffold12671_size10595,10595,0.4267,126.993326886,Chordata
scaffold12672_size7473,7473,0.628,0.170881841295,Proteobacteria
scaffold12673_size7473,7473,0.6572,2.39890271644,Proteobacteria
scaffold12674_size7472,7472,0.4656,19.8290952891,Arthropoda
scaffold12677_size7470,7470,0.4491,20.6662650602,Chordata
scaffold12678_size7469,7469,0.4856,77.0249029322,Chordata
scaffold12679_size7469,7469,0.3512,0.0148614272325,Arthropoda
scaffold12680_size7469,7469,0.5039,41.7007631544,Chordata
scaffold12681_size7468,7468,0.4772,34.2418318157,Arthropoda
scaffold12682_size7468,7468,0.4515,39.1786288163,Chordata
scaffold12683_size7468,7468,0.6524,0.896089983932,Proteobacteria
scaffold12684_size7467,7467,0.5595,1.08798714343,Actinobacteria
scaffold12685_size7467,7467,0.4547,86.9454935048,Arthropoda
scaffold12686_size7467,7467,0.4414,70.9903575734,Streptophyta
scaffold12687_size7467,7467,0.4786,50.1141020491,Arthropoda
scaffold12688_size7466,7466,0.4748,70.1572461827,Mollusca
scaffold12689_size7466,7466,0.4429,12.1518885615,Bacteroidetes
scaffold12690_size7465,7465,0.4735,25.9474882787,Proteobacteria
scaffold12691_size7465,7465,0.4399,35.1748158071,Chordata
scaffold12693_size7463,7463,0.4281,39.0836124882,Arthropoda
scaffold12694_size7462,7462,0.4839,26.4923612972,Arthropoda
scaffold12695_size7460,7460,0.4276,61.1860589813,Arthropoda
scaffold12696_size7460,7460,0.6232,0.0,Proteobacteria
scaffold12697_size7460,7460,0.4603,23.945308311,Chordata
scaffold12698_size7460,7460,0.4417,26.0888739946,Arthropoda
scaffold12699_size7459,7459,0.457,21.8873843679,Arthropoda
scaffold12700_size7459,7459,0.4718,121.824909505,Nematoda
scaffold12703_size7457,7457,0.479,78.7528496715,Chordata
scaffold12704_size7457,7457,0.4749,49.1559608422,Ascomycota
scaffold12705_size7457,7457,0.437,31.1396003755,Arthropoda
scaffold12706_size7456,7456,0.4831,27.1492757511,Arthropoda
scaffold12707_size7456,7456,0.677,8.98417381973,Proteobacteria
scaffold12708_size7456,7456,0.3852,0.0,Bacteroidetes
scaffold12709_size7456,7456,0.4811,92.5018776824,Arthropoda
scaffold12710_size7455,7455,0.516,61.1046277666,Mollusca
scaffold12711_size7455,7455,0.4868,43.8688128773,Chordata
scaffold12712_size7455,7455,0.4296,75.484238766,no-hit
scaffold12713_size7454,7454,0.4137,82.7664341293,no-hit
scaffold12714_size7454,7454,0.5471,5.33002414811,Bacteria-undef
scaffold12715_size7453,7453,0.6548,0.151885146921,Proteobacteria
scaffold12716_size7453,7453,0.6601,73.6037837112,Proteobacteria
scaffold12717_size7453,7453,0.4962,35.1344425063,Arthropoda
scaffold12718_size7453,7453,0.4527,29.578827318,Chordata
scaffold12719_size7452,7452,0.4579,39.8140096619,Chordata
scaffold12720_size7452,7452,0.4897,35.89640365,Arthropoda
scaffold12722_size7451,7451,0.4799,15.8067373507,Chordata
scaffold12723_size7451,7451,0.47,30.0041605153,Chordata
scaffold12724_size10773,10773,0.4826,63.0043904717,Chordata
scaffold12725_size7450,7450,0.4231,73.5702013423,Arthropoda
scaffold12726_size7449,7449,0.5754,0.987246610284,Chloroflexi
scaffold12727_size7449,7449,0.3638,0.0,Chordata
scaffold12728_size7448,7448,0.4427,59.8014232008,Eukaryota-undef
